"COL_PROJECT_ID","COL_COVER_PAR","COL_COVER_POL","COL_PRIORITY","COL_SUBJ_OWNER","COL_NAME","COL_PLACE_CODE","COL_SUBJ_CODE","COL_YEAR_START","COL_YEAR_END","COL_COST_IN_EXP_ALL","COL_COST_ALL","COL_COST_FILL_TO_BEF_2","COL_COST_FILL_TO_BEF_1","COL_COST_NEED_0","COL_COST_NO_PUMP_BEF_1","COL_COST_GR_A_0","COL_COST_ALT_SRC_REQ","COL_COST_GR_F_0","COL_COST_GR_B_0","COL_COST_GR_C_0","COL_COST_GR_A_1","COL_COST_GR_C_1","COL_COST_GR_SUM_1","COL_COST_GR_A_2","COL_COST_GR_C_2","COL_COST_GR_SUM_2","COL_COST_GR_A_3","COL_COST_GR_C_3","COL_COST_GR_SUM_3","COL_COST_AFT",
"","6330","6363",1,"odbor financí a rozpoètu (ORJ 120)","MOb Polanka nad Odrou - Investièní neúèelová dotace","Polanka nad Odrou","MOb Polanka nad Odrou",2024,2024,0,11676000,0,0,11676000,1807000,9869000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0340/19","3745","6121",2,"odbor investièní (ORJ 230)","Revitalizace Pustkoveckého údolí","Poruba,Pustkovec","Magistrát mìsta Ostravy",2023,2026,0,26600000,0,0,1000000,0,1000000,0,0,0,0,10600000,0,10600000,15000000,0,15000000,0,0,0,0,
"0029/23","6330","6363",1,"MOb Proskovice","Revitalizace víceúèelového høištì v Proskovicích","Proskovice","MOb Proskovice",2023,2025,0,2100000,0,50000,0,0,0,0,0,0,0,1845000,205000,2050000,0,0,0,0,0,0,0,
"0288/23","3522","6121",1,"odbor investièní (ORJ 230)","Mìstská nemocnice Ostrava - rozvodny NN E1-3 - rekonstrukce ","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2023,2025,0,30900000,0,0,10900000,0,0,0,10900000,0,0,0,20000000,20000000,0,0,0,0,0,0,0,
"0224/20","3639","6130",1,"odbor majetkovı (ORJ 137)","Vıkupy pozemkù pod komunikacemi","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2022,2027,0,72880000,15000000,12000000,13080000,5880000,7200000,0,0,0,0,10000000,0,10000000,10000000,0,10000000,12800000,0,12800000,0,
"0086/23","6330","6363",1,"MOb Proskovice","Parkovištì u høbitova v Proskovicích na pozemku parc.è. 747","Proskovice","MOb Proskovice",2023,2025,0,2900000,0,200000,0,0,0,0,0,0,0,1910000,790000,2700000,0,0,0,0,0,0,0,
"0238/20","3639","6130",1,"odbor majetkovı (ORJ 137)","Vıkup pozemkù od REALRENT Morava s.r.o.","Mariánské Hory a Hulváky","Magistrát mìsta Ostravy",2023,2025,0,1200000,0,0,1200000,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0069/23","6330","6363",1,"MOb Michálkovice","Oprava komunikací v k. ú. Michálkovice 2024","Michálkovice","MOb Michálkovice",2025,2025,0,6930000,0,0,0,0,0,0,0,0,0,5544000,1386000,6930000,0,0,0,0,0,0,0,
"0295/20","6171","6121",1,"odbor hospodáøské správy (ORJ 136),odbor hospodáøské správy (ORJ 130)","Zvıšení bezpeènosti Nové radnice - kamerovı systém","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2020,2025,0,2618000,2618000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0144/23","6330","6363",2,"MOb Moravská Ostrava a Pøívoz","Regenerace sídlištì Fifejdy II - iV. etapa, èást A","Moravská Ostrava a Pøívoz","MOb Moravská Ostrava a Pøívoz",2022,2027,0,18800000,0,0,0,0,0,0,0,0,0,9400000,9400000,18800000,0,0,0,0,0,0,0,
"0723/19","6330","6363",1,"MOb Ostrava-Jih","Regenerace sídlištì Hrabùvka - 2. etapa, Námìstí Ostrava-Jih, prostor pøed poliklinikou","Ostrava - Jih","MOb Ostrava-Jih",2020,2024,0,69039000,3282000,16421000,49336000,17336000,0,0,0,0,32000000,0,0,0,0,0,0,0,0,0,0,
"0141/23","6330","6363",1,"MOb Moravská Ostrava a Pøívoz","Vımìna ZTI na ZŠO a obnova volnoèasového areálu pøi ZŠO, Zelená 42","Moravská Ostrava a Pøívoz","MOb Moravská Ostrava a Pøívoz",2020,2028,0,12460879,241879,0,0,0,0,0,0,0,0,0,6219000,6219000,0,0,0,0,0,0,6000000,
"0179/19","2321","6121",1,"odbor investièní (ORJ 230)","Kanalizace splašková Plesná - II.etapa, II. èást","Plesná","Magistrát mìsta Ostravy",2003,2024,0,261589409,242278941,16618468,2692000,2692000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0181/23","2143","6313",1,"Èerná louka s.r.o.","IT Grossmannova vila","Moravská Ostrava a Pøívoz","Èerná louka s.r.o.",2024,2026,0,1500000,0,0,600000,0,600000,0,0,0,0,450000,0,450000,450000,0,450000,0,0,0,0,
"0135/21","3412","6313",1,"VÍTKOVICE ARÉNA, a.s.","Vıtah u hlavní tribuny Mìstského stadionu","Vítkovice","VÍTKOVICE ARÉNA, a.s.",2024,2025,0,6000000,0,0,1000000,0,0,0,0,0,1000000,5000000,0,5000000,0,0,0,0,0,0,0,
"0356/19","3639","6121",3,"odbor investièní (ORJ 230)","Zmìny uspoøádání areálu Provoz kanalizaèní sítì v Ostravì - Tøebovicích vyvolané stavbou severního spoje","Tøebovice","Magistrát mìsta Ostravy",2018,2025,0,67937073,937073,0,0,0,0,0,0,0,0,67000000,0,67000000,0,0,0,0,0,0,0,
"1019/19","6330","6363",2,"MOb Svinov","Stavební úpravy bytového domu è.p. 352 na ul. Bøí. Sedláèkù - sanace a hydroizolace suterénu, zateplení ","Svinov","MOb Svinov",2024,2025,0,4680000,0,0,0,0,0,0,0,0,0,0,3600000,3600000,0,1080000,1080000,0,0,0,0,
"0163/22","4350","6351",2,"Domov pro seniory Kamenec, Slezská Ostrava","Vımìna 4 ks zastaralıch myèek nádobí na oddìlení D1-D4","Slezská Ostrava","Magistrát mìsta Ostravy",2025,2025,0,300000,0,0,0,0,0,0,0,0,0,300000,0,300000,0,0,0,0,0,0,0,
"0218/23","6171","6122",1,"odbor hospodáøské správy (ORJ 136),odbor hospodáøské správy (ORJ 130)","Obnova klimatizaèních jednotek serverovny NR","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2024,2025,0,1500000,0,0,1000000,0,1000000,0,0,0,0,500000,0,500000,0,0,0,0,0,0,0,
"0161/21","4350","6351",2,"Domov pro seniory Kamenec, Slezská Ostrava","Prùchozí praèka kontaminovaného praní se stavební úpravou","Slezská Ostrava","Magistrát mìsta Ostravy",2025,2025,0,800000,0,0,0,0,0,0,0,0,0,800000,0,800000,0,0,0,0,0,0,0,
"0281/20","6330","6363",1,"MOb Ostrava-Jih","Zateplení budov mateøskıch škol - MŠ Pøedškolní 1","Ostrava - Jih","MOb Ostrava-Jih",2021,2025,0,20217800,217800,0,0,0,0,0,0,0,0,8000000,12000000,20000000,0,0,0,0,0,0,0,
"0153/21","3741","6351",2,"Zoologická zahrada a botanickı park Ostrava","Velká pøíkopová propadlina - rekonstrukce pavilonu africkıch zvíøat","Slezská Ostrava","Zoologická zahrada a botanickı park Ostrava",2025,2026,0,17835000,0,0,0,0,0,0,0,0,0,0,1500000,1500000,16335000,0,16335000,0,0,0,0,
"1002/19","6330","5347",1,"MOb Svinov","Oprava chodníku a cyklostezky pod ul. Opavská","Svinov","MOb Svinov",2023,2025,0,9141000,0,4141000,0,0,0,0,0,0,0,4000000,1000000,5000000,0,0,0,0,0,0,0,
"0053/21","2219","6121",1,"odbor investièní (ORJ 230)","Pøechod pro chodce ul. Frıdecká u prodejny JIP","Hrabová","Magistrát mìsta Ostravy",2021,2024,0,6868000,90000,0,6778000,349000,6429000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0614/19","6330","6363",1,"MOb Mariánské Hory a Hulváky","Støecha ZŠ Gen. Janka","Mariánské Hory a Hulváky","MOb Mariánské Hory a Hulváky",2020,2024,0,13601441,3982565,2835569,6783307,0,4070000,0,0,0,2713307,0,0,0,0,0,0,0,0,0,0,
"0376/19","5522","6121",3,"odbor investièní (ORJ 230)","Revitalizace areálu kasáren Hraneèník - technická a dopravní infrastruktura ","Slezská Ostrava","Magistrát mìsta Ostravy",2009,2025,0,196128622,30076122,2301500,20000000,0,0,0,0,0,20000000,0,143751000,143751000,0,0,0,0,0,0,0,
"","6330","6363",1,"odbor financí a rozpoètu (ORJ 120)","MOb Poruba - Investièní neúèelová dotace","Poruba","MOb Poruba",2024,2024,0,54559000,0,0,54559000,1137000,53422000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0141/20","2143","6313",2,"Èerná louka s.r.o.","Støecha pro podium","statutární mìsto Ostrava","Èerná louka s.r.o.",2027,2027,0,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000,0,1800000,0,
"0228/23","6171","6125",2,"odbor projektù IT slueb a outsourcingu - oblast GIS (ORJ 134),odbor projektù IT slueb a outsourcingu (ORJ 133) ","Centralizace a rozšíøení bezdrátové infrastruktury","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2027,2027,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,1500000,0,
"","3639","6142",1,"odbor investièní (ORJ 230)","Vìcná bøemena nad 40 tis. Kè","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2023,2027,0,7960000,0,0,1960000,160000,1800000,0,0,0,0,2000000,0,2000000,2000000,0,2000000,2000000,0,2000000,0,
"0800/19","6171","6111",1,"odbor projektù IT slueb a outsourcingu - oblast GIS (ORJ 134),odbor projektù IT slueb a outsourcingu (ORJ 133) ","Rozvoj portálu obèana a slueb","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2024,2025,0,2400000,0,0,1500000,0,1500000,0,0,0,0,900000,0,900000,0,0,0,0,0,0,0,
"0603/19","2310","6121",1,"odbor investièní (ORJ 230)","ÚV NV rekonstrukce sedimentaèních nádrí","Nová Ves","Magistrát mìsta Ostravy",2019,2025,60000000,168268699,2553699,79165000,74450000,20000000,54450000,0,0,0,0,10000000,2100000,12100000,0,0,0,0,0,0,0,
"0701/19","2321","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce kanalizace ul. U Parku","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2011,2025,0,17065160,600160,1000000,15465000,945000,2520000,0,12000000,0,0,0,0,0,0,0,0,0,0,0,0,
"0311/23","6330","6363",2,"MOb Moravská Ostrava a Pøívoz","MŠO, Blahoslavova 9, PO- rekonstrukce zahrady a rekonstrukce chodníkù ul. Blahoslavova","Moravská Ostrava a Pøívoz","MOb Moravská Ostrava a Pøívoz",2023,2026,0,15550000,0,550000,0,0,0,0,0,0,0,0,0,0,7500000,7500000,15000000,0,0,0,0,
"0118/22","6330","6363",3,"MOb Krásné Pole","Zastávky pro autobusovou linku è.46","Krásné Pole","MOb Krásné Pole",2022,2026,0,2602000,0,102000,0,0,0,0,0,0,0,0,0,0,2250000,250000,2500000,0,0,0,0,
"0191/20","3314","6351",1,"Knihovna mìsta Ostravy","Rekonstrukce vstupu a pùjèoven knihovny 28.øíjna 289/2 - Otevøená knihovna","Moravská Ostrava a Pøívoz","Knihovna mìsta Ostravy",2019,2025,30789000,30992518,144232,2006286,15030000,0,15000000,0,0,0,30000,13812000,0,13812000,0,0,0,0,0,0,0,
"0208/19","2321","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce ÈSOV Hluèínská","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2018,2024,0,19338005,15443805,2684200,1210000,0,210000,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,
"0300/22","6330","6363",1,"MOb Proskovice","Vybudování 2 autobusovıch zastávek a autobusové toèny v Ostravì-Proskovicích ","Proskovice","MOb Proskovice",2022,2025,0,11550000,0,0,0,0,0,0,0,0,0,9765000,1785000,11550000,0,0,0,0,0,0,0,
"0216/20","6330","6363",1,"MOb Krásné Pole","Sportovní areál Krásné Pole","Krásné Pole","MOb Krásné Pole",2023,2027,0,45254000,0,121000,0,0,0,0,0,0,0,25592000,2843000,28435000,10127000,1126000,11253000,4901000,544000,5445000,0,
"0268/23","3319","6351",1,"Lidová konzervatoø a Múzická škola Ostrava","Rekonstrukce MCUT Skoøápka","Mariánské Hory a Hulváky","Lidová konzervatoø a Múzická škola Ostrava",2023,2026,0,10100000,0,100000,0,0,0,0,0,0,0,4000000,0,4000000,6000000,0,6000000,0,0,0,0,
"0312/22","3699","6121",1,"odbor strategického rozvoje (ORJ 300)","Rekonstrukce objektu Hlubinská","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2022,2026,10000000,35250000,0,250000,0,0,0,0,0,0,0,17000000,0,17000000,0,18000000,18000000,0,0,0,0,
"0672/19","4350","6351",1,"Domov Slunovrat, Ostrava-Pøívoz","Rekonstrukce podlah v Domovì Slunovrat (pokoje a provozní místnosti) - II. a III. etapa","Moravská Ostrava a Pøívoz","Domov Slunovrat, Ostrava-Pøívoz",2023,2025,0,2500000,0,1000000,0,0,0,0,0,0,0,1500000,0,1500000,0,0,0,0,0,0,0,
"0072/23","3741","6121",1,"Zoologická zahrada a botanickı park Ostrava","Vıstavba dvou objektù pro ohroené madagaskarské lemury v ZOO Ostrava","Slezská Ostrava","Magistrát mìsta Ostravy",2020,2026,17289120,21611400,411400,0,0,0,0,0,0,0,0,10600000,0,10600000,10600000,0,10600000,0,0,0,0,
"0020/16","6330","6363",1,"MOb Radvanice a Bartovice","Dìtské dopravní høištì v Ostravì - Radvanicích","Radvanice a Bartovice","MOb Radvanice a Bartovice",2019,2024,3760629,6164549,145000,5035549,984000,984000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0352/22","2321","6121",2,"odbor investièní (ORJ 230)","Rekonstrukce kanalizace ul. Na Závadì","Slezská Ostrava","Magistrát mìsta Ostravy",2021,2024,0,6850261,175450,1540811,5134000,5134000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0227/23","6171","6125",1,"odbor projektù IT slueb a outsourcingu - oblast GIS (ORJ 134),odbor projektù IT slueb a outsourcingu (ORJ 133) ","Obnova dílèího investièního HW 2024","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2024,2025,0,1500000,0,0,1000000,0,1000000,0,0,0,0,500000,0,500000,0,0,0,0,0,0,0,
"0691/19","2310","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce kanalizace a vodovodu Svinov, oblast Sabinova","Svinov","Magistrát mìsta Ostravy",2016,2028,0,48351000,1018000,0,403000,403000,0,0,0,0,0,0,0,0,0,0,0,3945000,18785000,22730000,24200000,
"0211/22","3522","6351",1,"Mìstská nemocnice Ostrava","WiFi v areálu MNO","Moravská Ostrava a Pøívoz","Mìstská nemocnice Ostrava",2026,2026,0,12000000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000,12000000,0,0,0,0,
"0174/23","4357","6351",1,"Ètyølístek - centrum pro osoby se zdr. postiením Ostrava","Páteøní rozvody studené vody - objekt Hladnovská ","Slezská Ostrava","Ètyølístek - centrum pro osoby se zdr. postiením Ostrava",2024,2025,0,850000,0,0,800000,0,800000,0,0,0,0,50000,0,50000,0,0,0,0,0,0,0,
"0044/18","3745","6121",1,"odbor investièní (ORJ 230)","Revitalizace parku U Boøíka v Nové Vsi","Nová Ves,statutární mìsto Ostrava","Magistrát mìsta Ostravy",2018,2024,4885000,16775010,16648382,56628,70000,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0257/20","2321","6121",2,"odbor investièní (ORJ 230)","Rekonstrukce OK Bohumínská","Slezská Ostrava","Magistrát mìsta Ostravy",2020,2025,0,11528500,181500,0,2348000,1507000,146000,0,695000,0,0,1659000,7340000,8999000,0,0,0,0,0,0,0,
"1100/19","5311","6123",2,"Mìstská policie Ostrava (ORJ 270) ","Obnova vozového parku - malé motocykly skútry","Moravskoslezskı kraj","Mìstská policie Ostrava (ORJ 270) ",2026,2026,0,900000,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,900000,0,0,0,0,
"0135/16","3741","6351",1,"Zoologická zahrada a botanickı park Ostrava","Tanganika II. etapa - dokonèení rekonstrukce pavilonu tlustokocù-Zoo Ostrava","Slezská Ostrava","Zoologická zahrada a botanickı park Ostrava",2017,2024,0,32417599,15417599,10000000,7000000,0,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0319/20","2143","6313",2,"Èerná louka s.r.o.","Stellplatz - Slezskoostravskı hrad","Slezská Ostrava","Èerná louka s.r.o.",2028,2028,0,3200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200000,
"0251/19","2221","6121",1,"odbor dopravy (ORJ 100)","Inteligentní zastávky - II. etapa","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2020,2026,0,37933171,634330,1127841,14850000,0,14850000,0,0,0,0,16171000,0,16171000,5150000,0,5150000,0,0,0,0,
"0251/19","2221","6121",1,"odbor investièní (ORJ 230)","Inteligentní zastávky - II. etapa","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2020,2024,0,3034330,634330,0,2400000,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0129/21","2212","6121",2,"odbor dopravy (ORJ 100)","SSZ køiovatky Rudná x Lidická a koordinaèní kabel Rudná, úsek Lidická - Vıstavní","Vítkovice","Magistrát mìsta Ostravy",2026,2026,0,8881000,0,0,2500000,2500000,0,0,0,0,0,0,0,0,6381000,0,6381000,0,0,0,0,
"0155/23","4357","6351",1,"Ètyølístek - centrum pro osoby se zdr. postiením Ostrava","Vımìna èásti kanalizace v areálu organizace Ètyølístek, ul. Hladnovská v Ostravì-Muglinovì","Slezská Ostrava","Ètyølístek - centrum pro osoby se zdr. postiením Ostrava",2025,2025,0,400000,0,0,0,0,0,0,0,0,0,400000,0,400000,0,0,0,0,0,0,0,
"","6330","6363",1,"odbor financí a rozpoètu (ORJ 120)","MOb OJI - Investièní neúèelová dotace","Ostrava - Jih","MOb Ostrava-Jih",2024,2024,0,115271000,0,0,115271000,29000000,86271000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0859/19","2143","6313",3,"Èerná louka s.r.o.","Pøestavba  velkého sálu  vè. interiéru","Slezská Ostrava","Èerná louka s.r.o.",2027,2028,0,23000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000,0,22000000,1000000,
"0131/20","3522","6351",1,"Mìstská nemocnice Ostrava","Vımìna vzduchotechniky na operaèních sálech a JIP","Moravská Ostrava a Pøívoz","Mìstská nemocnice Ostrava",2025,2025,0,4500000,0,0,0,0,0,0,0,0,0,0,4500000,4500000,0,0,0,0,0,0,0,
"0843/19","2143","6313",1,"Èerná louka s.r.o.","Mobiliáø Èerná louka","Moravská Ostrava a Pøívoz","Èerná louka s.r.o.",2024,2025,0,750000,0,0,0,0,0,0,0,0,0,750000,0,750000,0,0,0,0,0,0,0,
"0187/19","2321","6121",2,"odbor investièní (ORJ 230)","Kanalizace Slívova - Jan Marie","Slezská Ostrava","Magistrát mìsta Ostravy",2009,2024,0,25100000,1713855,22986145,400000,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0237/23","3233","6351",2,"Støedisko volného èasu Ostrava-Zábøeh","Rekonstrukce centrální šatny vèetnì pøilehlıch prostor (SVÈ Zábøeh)","Ostrava - Jih","Støedisko volného èasu Ostrava-Zábøeh",2023,2025,0,1800000,0,0,0,0,0,0,0,0,0,1800000,0,1800000,0,0,0,0,0,0,0,
"0690/19","2212","6121",2,"odbor dopravy (ORJ 100)","Okruní køiovatka Mostní - Frıdecká - spolufinancování MSK","Nová Bìlá","Magistrát mìsta Ostravy",2019,2026,0,4840000,0,0,0,0,0,0,0,0,0,0,0,0,4840000,0,4840000,0,0,0,0,
"0355/23","6171","6121",1,"odbor investièní (ORJ 230)","Nová radnice - klimatizace III. etapa","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2023,2025,0,31120000,0,120000,6000000,0,6000000,0,0,0,0,25000000,0,25000000,0,0,0,0,0,0,0,
"0263/22","6171","6125",1,"odbor projektù IT slueb a outsourcingu - oblast GIS (ORJ 134),odbor projektù IT slueb a outsourcingu (ORJ 133) ","Nákup velkokapacitních skenerù a tiskáren pro podatelny ÚMOb ","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2024,2026,0,3500000,0,0,1900000,0,1900000,0,0,0,0,500000,0,500000,1100000,0,1100000,0,0,0,0,
"0771/19","6330","6363",1,"MOb Moravská Ostrava a Pøívoz","Rekonstrukce BD Fügnerova 128/20","Moravská Ostrava a Pøívoz","MOb Moravská Ostrava a Pøívoz",2024,2024,0,13660000,0,0,13660000,0,6830000,0,0,0,6830000,0,0,0,0,0,0,0,0,0,0,
"0066/23","6330","6363",2,"MOb Proskovice","Oprava støechy ÚMOb Proskovice","Proskovice","MOb Proskovice",2023,2025,0,500000,0,0,0,0,0,0,0,0,0,0,500000,500000,0,0,0,0,0,0,0,
"0657/19","6330","6363",2,"MOb Poruba","Rozšíøení høbitova a smuteèní obøadní síò","Svinov","MOb Poruba",2018,2028,0,156154185,2652925,0,0,0,0,0,0,0,0,27100000,27100000,54200000,0,1701260,1701260,24400000,24400000,48800000,48800000,
"1206/19","2321","6121",1,"odbor investièní (ORJ 230)","ÚÈOV rekonstrukce pohonù èerpadel vraceného kalu","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2019,2024,0,20111961,15274311,4377650,460000,460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0093/19","2212","6121",1,"odbor investièní (ORJ 230)","SSZ Studentská x Opavská","Poruba,Pustkovec","Magistrát mìsta Ostravy",2016,2024,0,31357985,1563091,17882894,11912000,5979000,5933000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0177/21","3631","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce VO Michálkovická","Slezská Ostrava","Magistrát mìsta Ostravy",2020,2024,0,8958251,289000,8613251,56000,56000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0183/23","2143","6313",1,"Èerná louka s.r.o.","Rekonstrukce pavilonu K","Moravská Ostrava a Pøívoz","Èerná louka s.r.o.",2025,2026,0,23000000,0,0,0,0,0,0,0,0,0,1000000,0,1000000,22000000,0,22000000,0,0,0,0,
"0269/23","6330","6363",1,"MOb Hrabová","Revitalizace bytového domu Šídlovecká 32, Ostrava-Hrabová","Hrabová","MOb Hrabová",2023,2025,1210903,6877891,0,220327,0,0,0,0,0,0,0,0,4902000,4902000,0,1755564,1755564,0,0,0,0,
"0214/19","2219","6121",1,"odbor investièní (ORJ 230)","Cyklotrasa S,M - Meèníkovova, ákovská","Mariánské Hory a Hulváky,Nová Ves,Ostrava - Jih","Magistrát mìsta Ostravy",2015,2025,0,44236920,1832545,2927375,34122000,8000000,26122000,0,0,0,0,5355000,0,5355000,0,0,0,0,0,0,0,
"0688/19","2212","6121",3,"odbor dopravy (ORJ 100)","Mostní, II. etapa - spolufinancování MSK","Nová Bìlá","Magistrát mìsta Ostravy",2019,2026,0,5116000,0,0,0,0,0,0,0,0,0,0,0,0,5116000,0,5116000,0,0,0,0,
"0327/23","2219","6121",1,"odbor dopravy (ORJ 100)","Cyklostezka Radvanice - Petøvald ","Radvanice a Bartovice","Magistrát mìsta Ostravy",2023,2026,0,15740000,0,0,240000,0,240000,0,0,0,0,1000000,0,1000000,14500000,0,14500000,0,0,0,0,
"1067/19","4350","6351",1,"Domov Sluneènice, Ostrava-Poruba","Obnova prádelenské techniky DSO","Poruba","Domov Sluneènice, Ostrava-Poruba",2023,2025,0,4131000,0,2631000,0,0,0,0,0,0,0,200000,0,200000,1300000,0,1300000,0,0,0,0,
"0299/23","6330","6363",3,"MOb Ostrava-Jih","Parkovištì na ul. Zimmlerova","Ostrava - Jih","MOb Ostrava-Jih",2022,2026,0,16459800,0,459800,0,0,0,0,0,0,0,0,0,0,6400000,9600000,16000000,0,0,0,0,
"0071/22","3524","6121",1,"odbor investièní (ORJ 230)","Instalace fotovoltaickıch panelù - Léèebna dlouhodobì nemocnıch v Ostravì","Radvanice a Bartovice","Magistrát mìsta Ostravy",2023,2025,2468000,4740180,0,0,556000,0,556000,0,0,0,0,4184180,0,4184180,0,0,0,0,0,0,0,
"0337/23","6330","6363",2,"MOb Petøkovice","Objekt hasièské zbrojnice a zázemí pro technické sluby","Petøkovice","MOb Petøkovice",2024,2026,0,32400000,0,0,3600000,0,1200000,0,0,0,2400000,12300000,1500000,13800000,13500000,1500000,15000000,0,0,0,0,
"0258/23","1039","6121",1,"Ostravské mìstské lesy a zeleò, s.r.o.","Rekonstrukce hájovny v Ostravì-Hošálkovice","Hošálkovice","Magistrát mìsta Ostravy",2024,2027,0,26600000,0,0,800000,0,800000,0,0,0,0,15000000,0,15000000,5400000,0,5400000,5400000,0,5400000,0,
"0245/23","5522","6121",1,"Hasièskı záchrannı sbor Moravskoslezského kraje","HS Ostrava - Fifejdy - PD ve stupni pro DPS - rekonstrukce støešního pláštì objektù SO 02 a SO 03","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2025,2025,0,350000,0,0,0,0,0,0,0,0,0,350000,0,350000,0,0,0,0,0,0,0,
"0717/19","3412","6313",1,"Sportovní a rekreaèní zaøízení mìsta Ostravy, s.r.o.","Rekonstrukce strojovny chlazení a ledovıch ploch, vèetnì novıch mantinelù na Multifunkèním areálu","Poruba","Sportovní a rekreaèní zaøízení mìsta Ostravy, s.r.o.",2021,2024,0,117768000,1058000,76010000,40700000,10000000,30700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
