Datum,Stanice,Třída objektu,Počet
02.03.2024 12:00,Hlučínská x Slovenská - od Švermy,Ostatní,204
02.03.2024 12:00,Hlučínská x Slovenská - od Přívozu,Ostatní,76
02.03.2024 12:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,44
02.03.2024 12:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,9
02.03.2024 12:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,3
02.03.2024 13:00,Novinářská x 28. října - od Fifejd,Ostatní,99
02.03.2024 13:00,Novinářská x 28. října - od Vítkovic,Ostatní,88
02.03.2024 13:00,Novinářská x 28. října - od Vítkovic,Velké,1
02.03.2024 13:00,Novinářská x 28. října - od centra,Ostatní,23
02.03.2024 13:00,Novinářská x 28. října - od Poruby,Ostatní,91
02.03.2024 13:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,49
02.03.2024 13:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,13
02.03.2024 13:00,Bohumínská x 28. října - směr Přívoz,Ostatní,60
02.03.2024 13:00,Hlučínská x Slovenská - od Švermy,Ostatní,183
02.03.2024 13:00,Hlučínská x Slovenská - od Přívozu,Ostatní,94
02.03.2024 13:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,39
02.03.2024 13:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,23
02.03.2024 13:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,2
02.03.2024 14:00,Novinářská x 28. října - od Fifejd,Ostatní,131
02.03.2024 14:00,Novinářská x 28. října - od Vítkovic,Ostatní,97
02.03.2024 14:00,Novinářská x 28. října - od Vítkovic,Velké,3
02.03.2024 14:00,Novinářská x 28. října - od centra,Ostatní,20
02.03.2024 14:00,Novinářská x 28. října - od centra,Velké,1
02.03.2024 14:00,Novinářská x 28. října - od Poruby,Ostatní,106
02.03.2024 14:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,78
02.03.2024 14:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,19
02.03.2024 14:00,Bohumínská x 28. října - směr Přívoz,Ostatní,116
02.03.2024 14:00,Hlučínská x Slovenská - od Švermy,Ostatní,258
02.03.2024 14:00,Hlučínská x Slovenská - od Přívozu,Ostatní,105
02.03.2024 14:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,29
02.03.2024 14:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,15
02.03.2024 14:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,6
02.03.2024 15:00,Novinářská x 28. října - od Fifejd,Ostatní,129
02.03.2024 15:00,Novinářská x 28. října - od Fifejd,Velké,1
02.03.2024 15:00,Novinářská x 28. října - od Vítkovic,Ostatní,85
02.03.2024 15:00,Novinářská x 28. října - od Vítkovic,Velké,1
02.03.2024 15:00,Novinářská x 28. října - od centra,Ostatní,33
02.03.2024 15:00,Novinářská x 28. října - od Poruby,Ostatní,93
02.03.2024 15:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,49
02.03.2024 15:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,13
02.03.2024 15:00,Bohumínská x 28. října - směr Přívoz,Ostatní,98
02.03.2024 15:00,Hlučínská x Slovenská - od Švermy,Ostatní,200
02.03.2024 15:00,Hlučínská x Slovenská - od Přívozu,Ostatní,76
02.03.2024 15:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,36
02.03.2024 15:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,9
02.03.2024 15:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,15
02.03.2024 16:00,Novinářská x 28. října - od Fifejd,Ostatní,123
02.03.2024 16:00,Novinářská x 28. října - od Vítkovic,Ostatní,104
02.03.2024 16:00,Novinářská x 28. října - od Vítkovic,Velké,2
02.03.2024 16:00,Novinářská x 28. října - od centra,Ostatní,30
02.03.2024 16:00,Novinářská x 28. října - od Poruby,Ostatní,68
02.03.2024 16:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,69
02.03.2024 16:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,21
02.03.2024 16:00,Bohumínská x 28. října - směr Přívoz,Ostatní,94
02.03.2024 16:00,Hlučínská x Slovenská - od Švermy,Ostatní,302
02.03.2024 16:00,Hlučínská x Slovenská - od Přívozu,Ostatní,76
02.03.2024 16:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,35
02.03.2024 16:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,4
02.03.2024 16:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,13
02.03.2024 17:00,Novinářská x 28. října - od Fifejd,Ostatní,119
02.03.2024 17:00,Novinářská x 28. října - od Fifejd,Velké,1
02.03.2024 17:00,Novinářská x 28. října - od Vítkovic,Ostatní,84
02.03.2024 17:00,Novinářská x 28. října - od Vítkovic,Velké,2
02.03.2024 17:00,Novinářská x 28. října - od centra,Ostatní,22
02.03.2024 17:00,Novinářská x 28. října - od Poruby,Ostatní,60
02.03.2024 17:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,62
02.03.2024 17:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,33
02.03.2024 17:00,Bohumínská x 28. října - směr Přívoz,Ostatní,40
02.03.2024 17:00,Hlučínská x Slovenská - od Švermy,Ostatní,330
02.03.2024 17:00,Hlučínská x Slovenská - od Přívozu,Ostatní,73
02.03.2024 17:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,7
02.03.2024 17:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,2
02.03.2024 17:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,1
02.03.2024 18:00,Novinářská x 28. října - od Fifejd,Ostatní,59
02.03.2024 18:00,Novinářská x 28. října - od Vítkovic,Ostatní,31
02.03.2024 18:00,Novinářská x 28. října - od Vítkovic,Velké,1
02.03.2024 18:00,Novinářská x 28. října - od centra,Ostatní,8
02.03.2024 18:00,Novinářská x 28. října - od Poruby,Ostatní,28
02.03.2024 18:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,16
02.03.2024 18:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,21
02.03.2024 18:00,Bohumínská x 28. října - směr Přívoz,Ostatní,1
02.03.2024 18:00,Hlučínská x Slovenská - od Švermy,Ostatní,168
02.03.2024 18:00,Hlučínská x Slovenská - od Přívozu,Ostatní,53
02.03.2024 19:00,Novinářská x 28. října - od Fifejd,Ostatní,38
02.03.2024 19:00,Novinářská x 28. října - od Fifejd,Velké,1
02.03.2024 19:00,Novinářská x 28. října - od Vítkovic,Ostatní,31
02.03.2024 19:00,Novinářská x 28. října - od centra,Ostatní,8
02.03.2024 19:00,Novinářská x 28. října - od Poruby,Ostatní,18
02.03.2024 19:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,31
02.03.2024 19:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,21
02.03.2024 19:00,Bohumínská x 28. října - směr Přívoz,Ostatní,1
02.03.2024 19:00,Hlučínská x Slovenská - od Švermy,Ostatní,125
02.03.2024 19:00,Hlučínská x Slovenská - od Přívozu,Ostatní,43
02.03.2024 20:00,Novinářská x 28. října - od Fifejd,Ostatní,27
02.03.2024 20:00,Novinářská x 28. října - od Vítkovic,Ostatní,25
02.03.2024 20:00,Novinářská x 28. října - od Vítkovic,Velké,2
02.03.2024 20:00,Novinářská x 28. října - od centra,Ostatní,2
02.03.2024 20:00,Novinářská x 28. října - od Poruby,Ostatní,16
02.03.2024 20:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,22
02.03.2024 20:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,18
02.03.2024 20:00,Hlučínská x Slovenská - od Švermy,Ostatní,97
02.03.2024 20:00,Hlučínská x Slovenská - od Přívozu,Ostatní,28
02.03.2024 21:00,Novinářská x 28. října - od Fifejd,Ostatní,54
02.03.2024 21:00,Novinářská x 28. října - od Fifejd,Velké,1
02.03.2024 21:00,Novinářská x 28. října - od Vítkovic,Ostatní,12
02.03.2024 21:00,Novinářská x 28. října - od Vítkovic,Velké,2
02.03.2024 21:00,Novinářská x 28. října - od centra,Ostatní,1
02.03.2024 21:00,Novinářská x 28. října - od Poruby,Ostatní,10
02.03.2024 21:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,19
02.03.2024 21:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,13
02.03.2024 21:00,Hlučínská x Slovenská - od Švermy,Ostatní,65
02.03.2024 21:00,Hlučínská x Slovenská - od Přívozu,Ostatní,18
02.03.2024 22:00,Novinářská x 28. října - od Fifejd,Ostatní,62
02.03.2024 22:00,Novinářská x 28. října - od Fifejd,Velké,1
02.03.2024 22:00,Novinářská x 28. října - od Vítkovic,Ostatní,8
02.03.2024 22:00,Novinářská x 28. října - od Vítkovic,Velké,1
02.03.2024 22:00,Novinářská x 28. října - od centra,Ostatní,3
02.03.2024 22:00,Novinářská x 28. října - od Poruby,Ostatní,3
02.03.2024 22:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,17
02.03.2024 22:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,20
02.03.2024 22:00,Hlučínská x Slovenská - od Švermy,Ostatní,48
02.03.2024 22:00,Hlučínská x Slovenská - od Přívozu,Ostatní,29
02.03.2024 23:00,Novinářská x 28. října - od Fifejd,Ostatní,44
02.03.2024 23:00,Novinářská x 28. října - od Vítkovic,Ostatní,8
02.03.2024 23:00,Novinářská x 28. října - od Vítkovic,Velké,2
02.03.2024 23:00,Novinářská x 28. října - od Poruby,Ostatní,2
02.03.2024 23:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,10
02.03.2024 23:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,9
02.03.2024 23:00,Hlučínská x Slovenská - od Švermy,Ostatní,38
02.03.2024 23:00,Hlučínská x Slovenská - od Přívozu,Ostatní,1
03.03.2024 0:00,Novinářská x 28. října - od Fifejd,Ostatní,21
03.03.2024 0:00,Novinářská x 28. října - od Vítkovic,Ostatní,3
03.03.2024 0:00,Novinářská x 28. října - od Poruby,Ostatní,3
03.03.2024 0:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,4
03.03.2024 0:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,5
03.03.2024 0:00,Hlučínská x Slovenská - od Švermy,Ostatní,38
03.03.2024 1:00,Novinářská x 28. října - od Fifejd,Ostatní,14
03.03.2024 1:00,Novinářská x 28. října - od Vítkovic,Ostatní,2
03.03.2024 1:00,Novinářská x 28. října - od Poruby,Ostatní,3
03.03.2024 1:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,3
03.03.2024 1:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,3
03.03.2024 1:00,Hlučínská x Slovenská - od Švermy,Ostatní,11
03.03.2024 2:00,Novinářská x 28. října - od Fifejd,Ostatní,9
03.03.2024 2:00,Novinářská x 28. října - od Vítkovic,Ostatní,5
03.03.2024 2:00,Novinářská x 28. října - od Poruby,Ostatní,2
03.03.2024 2:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,5
03.03.2024 2:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,5
03.03.2024 2:00,Hlučínská x Slovenská - od Švermy,Ostatní,5
03.03.2024 3:00,Novinářská x 28. října - od Fifejd,Ostatní,4
03.03.2024 3:00,Novinářská x 28. října - od Vítkovic,Ostatní,4
03.03.2024 3:00,Novinářská x 28. října - od Poruby,Ostatní,2
03.03.2024 3:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,2
03.03.2024 3:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,4
03.03.2024 3:00,Hlučínská x Slovenská - od Švermy,Ostatní,9
03.03.2024 4:00,Novinářská x 28. října - od Fifejd,Ostatní,6
03.03.2024 4:00,Novinářská x 28. října - od Fifejd,Velké,1
03.03.2024 4:00,Novinářská x 28. října - od Vítkovic,Ostatní,2
03.03.2024 4:00,Novinářská x 28. října - od Poruby,Ostatní,1
03.03.2024 4:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,1
03.03.2024 4:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,6
03.03.2024 4:00,Hlučínská x Slovenská - od Švermy,Ostatní,7
03.03.2024 5:00,Novinářská x 28. října - od Fifejd,Ostatní,22
03.03.2024 5:00,Novinářská x 28. října - od Fifejd,Velké,1
03.03.2024 5:00,Novinářská x 28. října - od Vítkovic,Ostatní,2
03.03.2024 5:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,1
03.03.2024 5:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,15
03.03.2024 5:00,Hlučínská x Slovenská - od Švermy,Ostatní,10
03.03.2024 5:00,Hlučínská x Slovenská - od Přívozu,Ostatní,10
03.03.2024 6:00,Novinářská x 28. října - od Fifejd,Ostatní,12
03.03.2024 6:00,Novinářská x 28. října - od Fifejd,Velké,1
03.03.2024 6:00,Novinářská x 28. října - od Vítkovic,Ostatní,8
03.03.2024 6:00,Novinářská x 28. října - od Vítkovic,Velké,1
03.03.2024 6:00,Novinářská x 28. října - od Poruby,Ostatní,7
03.03.2024 6:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,3
03.03.2024 6:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,12
03.03.2024 6:00,Bohumínská x 28. října - směr Přívoz,Ostatní,3
03.03.2024 6:00,Hlučínská x Slovenská - od Švermy,Ostatní,132
03.03.2024 6:00,Hlučínská x Slovenská - od Přívozu,Ostatní,19
03.03.2024 7:00,Novinářská x 28. října - od Fifejd,Ostatní,35
03.03.2024 7:00,Novinářská x 28. října - od Vítkovic,Ostatní,19
03.03.2024 7:00,Novinářská x 28. října - od Vítkovic,Velké,2
03.03.2024 7:00,Novinářská x 28. října - od Poruby,Ostatní,17
03.03.2024 7:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,8
03.03.2024 7:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,15
03.03.2024 7:00,Bohumínská x 28. října - směr Přívoz,Ostatní,139
03.03.2024 7:00,Hlučínská x Slovenská - od Švermy,Ostatní,222
03.03.2024 7:00,Hlučínská x Slovenská - od Přívozu,Ostatní,33
03.03.2024 8:00,Novinářská x 28. října - od Fifejd,Ostatní,65
03.03.2024 8:00,Novinářská x 28. října - od Fifejd,Velké,1
03.03.2024 8:00,Novinářská x 28. října - od Vítkovic,Ostatní,34
03.03.2024 8:00,Novinářská x 28. října - od Vítkovic,Velké,3
03.03.2024 8:00,Novinářská x 28. října - od centra,Ostatní,3
03.03.2024 8:00,Novinářská x 28. října - od Poruby,Ostatní,18
03.03.2024 8:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,12
03.03.2024 8:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,15
03.03.2024 8:00,Bohumínská x 28. října - směr Přívoz,Ostatní,230
03.03.2024 8:00,Hlučínská x Slovenská - od Švermy,Ostatní,123
03.03.2024 8:00,Hlučínská x Slovenská - od Přívozu,Ostatní,25
03.03.2024 9:00,Novinářská x 28. října - od Fifejd,Ostatní,73
03.03.2024 9:00,Novinářská x 28. října - od Vítkovic,Ostatní,47
03.03.2024 9:00,Novinářská x 28. října - od Vítkovic,Velké,1
03.03.2024 9:00,Novinářská x 28. října - od centra,Ostatní,11
03.03.2024 9:00,Novinářská x 28. října - od Poruby,Ostatní,58
03.03.2024 9:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,28
03.03.2024 9:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,21
03.03.2024 9:00,Bohumínská x 28. října - směr Přívoz,Ostatní,69
03.03.2024 9:00,Hlučínská x Slovenská - od Švermy,Ostatní,126
03.03.2024 9:00,Hlučínská x Slovenská - od Přívozu,Ostatní,50
03.03.2024 10:00,Novinářská x 28. října - od Fifejd,Ostatní,65
03.03.2024 10:00,Novinářská x 28. října - od Vítkovic,Ostatní,67
03.03.2024 10:00,Novinářská x 28. října - od Vítkovic,Velké,1
03.03.2024 10:00,Novinářská x 28. října - od centra,Ostatní,11
03.03.2024 10:00,Novinářská x 28. října - od Poruby,Ostatní,51
03.03.2024 10:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,30
03.03.2024 10:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,16
03.03.2024 10:00,Bohumínská x 28. října - směr Přívoz,Ostatní,60
03.03.2024 10:00,Hlučínská x Slovenská - od Švermy,Ostatní,177
03.03.2024 10:00,Hlučínská x Slovenská - od Přívozu,Ostatní,54
03.03.2024 11:00,Novinářská x 28. října - od Fifejd,Ostatní,83
03.03.2024 11:00,Novinářská x 28. října - od Fifejd,Velké,1
03.03.2024 11:00,Novinářská x 28. října - od Vítkovic,Ostatní,63
03.03.2024 11:00,Novinářská x 28. října - od Vítkovic,Velké,2
03.03.2024 11:00,Novinářská x 28. října - od centra,Ostatní,12
03.03.2024 11:00,Novinářská x 28. října - od Poruby,Ostatní,57
03.03.2024 11:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,43
03.03.2024 11:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,22
03.03.2024 11:00,Bohumínská x 28. října - směr Přívoz,Ostatní,51
03.03.2024 11:00,Hlučínská x Slovenská - od Švermy,Ostatní,162
03.03.2024 11:00,Hlučínská x Slovenská - od Přívozu,Ostatní,74
03.03.2024 12:00,Novinářská x 28. října - od Fifejd,Ostatní,74
03.03.2024 12:00,Novinářská x 28. října - od Vítkovic,Ostatní,57
03.03.2024 12:00,Novinářská x 28. října - od Vítkovic,Velké,3
03.03.2024 12:00,Novinářská x 28. října - od centra,Ostatní,23
03.03.2024 12:00,Novinářská x 28. října - od Poruby,Ostatní,56
03.03.2024 12:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,33
03.03.2024 12:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,19
03.03.2024 12:00,Bohumínská x 28. října - směr Přívoz,Ostatní,61
03.03.2024 12:00,Hlučínská x Slovenská - od Švermy,Ostatní,146
03.03.2024 12:00,Hlučínská x Slovenská - od Přívozu,Ostatní,70
03.03.2024 13:00,Novinářská x 28. října - od Fifejd,Ostatní,102
03.03.2024 13:00,Novinářská x 28. října - od Vítkovic,Ostatní,81
03.03.2024 13:00,Novinářská x 28. října - od centra,Ostatní,20
03.03.2024 13:00,Novinářská x 28. října - od Poruby,Ostatní,52
03.03.2024 13:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,43
03.03.2024 13:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,20
03.03.2024 13:00,Bohumínská x 28. října - směr Přívoz,Ostatní,63
03.03.2024 13:00,Hlučínská x Slovenská - od Švermy,Ostatní,136
03.03.2024 13:00,Hlučínská x Slovenská - od Přívozu,Ostatní,69
03.03.2024 14:00,Novinářská x 28. října - od Fifejd,Ostatní,92
03.03.2024 14:00,Novinářská x 28. října - od Vítkovic,Ostatní,82
